EmpID,StartDate,ExitDate,Total Employment Time,DOB,Age at Termination Date,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,State,JobFunctionDescription,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1469,2021-09-20,,Active,1976-08-17,,Production Technician I,Juan Gordon,WBL,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,MA,Lineman,Female,Asian,Married,Exceeds,3
1470,2023-02-08,,Active,1995-09-20,,Production Technician I,Kimberly Green,BPC,Active,Part-Time,Zone B,Part-Time,Active,Production       ,General - Sga,MA,Administrator,Female,Asian,Married,Exceeds,3
1471,2019-10-16,2022-01-12,819 days 00:00:00,1960-04-09,61,Production Technician II,Connie Elliott,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Production       ,Field Operations,MA,Lineman,Male,White,Divorced,Exceeds,3
1472,2021-08-31,,Active,1972-04-14,,Production Technician II,Chase Ali,SVG,Active,Contract,Zone C,Full-Time,Active,Production       ,Project Management - Con,MA,Field Project Manager,Male,Other,Single,Exceeds,3
1473,2020-09-25,,Active,1942-10-06,,Production Technician II,Teresa Wood,EW,Active,Contract,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Black,Divorced,Exceeds,3
1474,2023-02-01,2023-02-03,2 days 00:00:00,1942-07-13,80,Production Technician II,Timothy Powell,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Production       ,Engineers,MA,Engineer,Female,Hispanic,Married,Exceeds,3
1475,2023-01-17,2023-05-21,124 days 00:00:00,1993-08-19,29,Production Technician II,Michelle Webb,TNS,Active,Full-Time,Zone A,Temporary,Resignation,Production       ,Wireline Construction,MA,Laborer,Male,Other,Married,Exceeds,3
1476,2019-12-07,2020-09-02,270 days 00:00:00,1962-11-07,57,Production Technician II,Jared Walsh,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Voluntary,Production       ,Field Operations,MA,Foreman,Male,Other,Divorced,PIP,3
1477,2018-11-21,2022-01-11,1147 days 00:00:00,1963-09-12,58,Production Technician I,Jennifer Rivera,CCDR,Active,Contract,Zone B,Full-Time,Retirement,Production       ,Wireline Construction,MA,Laborer,Female,Asian,Married,Exceeds,3
1478,2021-02-15,2023-07-18,883 days 00:00:00,1953-09-21,69,Production Technician I,Susan Burns,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Production       ,Field Operations,MA,Locator,Female,Other,Divorced,Exceeds,3
1479,2021-01-06,,Active,1951-12-04,,Production Technician I,Sandra Blackwell,EW,Active,Part-Time,Zone B,Full-Time,Active,Production       ,Project Management - Con,MA,Coordinator,Female,White,Married,Exceeds,3
1480,2019-01-18,,Active,1994-04-27,,Production Technician I,Eric Oliver,MSC,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Shop (Fleet),MA,Mechanic,Male,Black,Married,Needs Improvement,3
1481,2023-03-15,,Active,2000-07-09,,Production Technician I,Robyn Robbins,TNS,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Field Operations,MA,Technician,Male,Asian,Single,Exceeds,3
1482,2019-11-11,,Active,1952-02-02,,Production Technician I,Robert Hall,PYZ,Active,Contract,Zone C,Temporary,Active,Production       ,Finance & Accounting,MA,Vp,Female,Asian,Widowed,Exceeds,3
1483,2022-08-21,2023-01-20,152 days 00:00:00,1961-10-15,61,Production Technician I,Jacob Smith,WBL,Active,Full-Time,Zone A,Full-Time,Retirement,Production       ,Shop (Fleet),MA,Shop,Female,Hispanic,Single,Exceeds,3
1484,2020-05-05,,Active,1991-07-02,,Production Technician I,Sarah Harper,NEL,Active,Full-Time,Zone B,Full-Time,Active,Production       ,General - Con,MA,Laborer,Female,Hispanic,Married,Exceeds,3
1485,2021-03-05,2023-04-02,758 days 00:00:00,1971-12-16,51,Production Technician I,Dennis Yates,PL,Active,Contract,Zone A,Part-Time,Involuntary,Production       ,Aerial,MA,Laborer,Female,Asian,Married,Exceeds,3
1486,2019-03-07,,Active,1999-05-13,,Production Technician I,Christopher Smith,BPC,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Engineers,MA,Engineer,Female,Hispanic,Divorced,Fully Meets,3
1487,2022-05-08,2023-03-27,323 days 00:00:00,1971-08-28,51,Production Technician I,Tracy Phillips,CCDR,Active,Full-Time,Zone B,Part-Time,Involuntary,Production       ,General - Con,MA,Operator,Female,Asian,Widowed,Fully Meets,3
1488,2020-08-21,2022-05-30,647 days 00:00:00,1963-02-20,59,Production Technician I,Barry Martinez,SVG,Future Start,Part-Time,Zone A,Full-Time,Retirement,Production       ,Engineers,MA,Project Manager,Female,Hispanic,Single,Fully Meets,3
1489,2020-12-01,,Active,1944-08-19,,Production Technician I,David Young,EW,Active,Contract,Zone A,Part-Time,Active,Production       ,Fielders,MA,Technician,Female,White,Widowed,Fully Meets,3
1490,2019-08-13,,Active,1970-03-23,,Production Technician I,Edwin Serrano,MSC,Active,Contract,Zone A,Temporary,Active,Production       ,Engineers,MA,Director,Female,White,Widowed,Needs Improvement,3
1491,2020-03-09,,Active,1982-02-27,,Production Technician I,Kevin Jones,TNS,Active,Part-Time,Zone C,Temporary,Active,Production       ,Project Management - Con,MA,Manager,Female,Hispanic,Married,Exceeds,3
1492,2020-05-06,,Active,1955-12-08,,Production Technician II,Ian Price,CCDR,Active,Full-Time,Zone B,Temporary,Active,Production       ,Engineers,MA,Engineer,Male,Other,Divorced,Exceeds,3
1493,2022-08-03,,Active,1980-07-19,,Production Technician II,Kimberly Rivera,SVG,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,MA,Laborer,Male,Black,Married,Fully Meets,3
1494,2018-10-13,2019-12-04,417 days 00:00:00,1949-03-12,70,Production Technician II,Miranda Brown,EW,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Production       ,Splicing,MA,Coordinator,Female,Hispanic,Divorced,Fully Meets,3
1495,2021-07-04,,Active,1971-01-11,,Production Technician II,Jorge Cunningham,MSC,Active,Part-Time,Zone A,Temporary,Active,Production       ,General - Con,MA,Laborer,Male,Hispanic,Single,Fully Meets,3
1496,2019-04-30,2020-05-04,370 days 00:00:00,1950-10-25,69,Production Technician II,Sarah Fisher,TNS,Active,Part-Time,Zone A,Full-Time,Retirement,Production       ,Splicing,MA,Technician,Male,White,Widowed,Fully Meets,3
1497,2020-11-03,,Active,1995-12-11,,Production Technician II,Melissa Moreno,PYZ,Active,Contract,Zone C,Temporary,Active,Production       ,Engineers,MA,Drafter,Male,Black,Widowed,Needs Improvement,3
1498,2022-08-15,2022-08-20,5 days 00:00:00,1944-03-24,78,Production Technician I,Crystal Smith,BPC,Active,Full-Time,Zone B,Part-Time,Retirement,Production       ,Engineers,MA,Director,Female,Black,Married,Exceeds,3
1499,2022-02-26,2022-10-16,232 days 00:00:00,1975-04-27,47,Production Technician I,Lori Lopez DVM,CCDR,Active,Contract,Zone A,Full-Time,Resignation,Production       ,General - Con,MA,Operator,Female,Other,Married,Fully Meets,3
1500,2019-05-13,,Active,1985-02-02,,Production Technician I,Kevin Rodriguez,SVG,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Field Operations,MA,Tower Hand,Female,Hispanic,Divorced,Fully Meets,3
1501,2021-10-24,2022-10-03,344 days 00:00:00,1999-10-01,23,Production Technician I,Mary Higgins,EW,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Field Operations,MA,Tower Hand,Male,Hispanic,Widowed,Fully Meets,3
1502,2021-05-10,2023-04-10,700 days 00:00:00,1986-12-15,36,Production Technician I,Austin Salas,MSC,Active,Full-Time,Zone B,Full-Time,Retirement,Production       ,General - Eng,MA,Administrative,Male,White,Divorced,Fully Meets,3
1503,2021-06-13,2021-06-20,7 days 00:00:00,1985-04-21,36,Production Technician I,Marissa Clarke,TNS,Active,Contract,Zone A,Part-Time,Retirement,Production       ,General - Sga,MA,Business Development,Female,Black,Single,Fully Meets,3
1504,2019-11-04,2021-07-28,632 days 00:00:00,1971-08-23,49,Production Technician I,Cindy Lopez,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,Production       ,Engineers,MA,Technician,Female,Other,Married,Needs Improvement,3
1505,2020-01-29,,Active,1942-08-17,,Production Technician I,Nicole Harrington,WBL,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Wireline Construction,MA,Supervisor,Female,Other,Widowed,Exceeds,3
1506,2018-09-05,2020-09-08,734 days 00:00:00,1972-06-18,48,Production Technician I,Christopher Garcia,NEL,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Engineers,MA,Engineer,Female,Hispanic,Single,Exceeds,3
1507,2021-07-21,,Active,1996-08-15,,Production Technician I,Jamie Wallace,PL,Active,Full-Time,Zone C,Full-Time,Active,Production       ,General - Sga,MA,Administrator,Female,Black,Widowed,Fully Meets,3
1508,2023-05-20,,Active,1964-12-25,,Production Technician I,Noah Woods,BPC,Active,Part-Time,Zone B,Temporary,Active,Production       ,General - Con,MA,Lineman,Female,White,Single,Fully Meets,3
1509,2022-05-16,,Active,1960-01-24,,Production Technician I,Taylor Fleming,CCDR,Active,Full-Time,Zone C,Full-Time,Active,Production       ,General - Sga,MA,Assistant,Female,Other,Single,Fully Meets,3
1510,2021-03-15,,Active,1980-09-16,,Production Technician I,Stacy Blackwell,SVG,Active,Contract,Zone C,Temporary,Active,Production       ,General - Sga,MA,Technician,Female,Black,Married,Fully Meets,3
1511,2023-06-26,2023-07-30,34 days 00:00:00,1995-07-05,28,Production Technician I,Melissa Morse,EW,Future Start,Full-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,MA,Groundman,Female,Hispanic,Single,Fully Meets,3
1512,2019-10-11,2021-04-24,561 days 00:00:00,1982-06-29,38,Production Technician I,Maria Huber,MSC,Leave of Absence,Contract,Zone B,Part-Time,Involuntary,Production       ,Field Operations,MA,Laborer,Female,Asian,Widowed,Fully Meets,3
1513,2019-12-21,,Active,1993-10-03,,Production Technician II,Carol Knapp,PL,Active,Contract,Zone C,Temporary,Active,Production       ,General - Eng,MA,Engineer,Male,Other,Widowed,Fully Meets,3
1514,2022-07-15,,Active,1983-12-05,,Production Technician II,Alan Anderson,PYZ,Active,Contract,Zone C,Part-Time,Active,Production       ,Splicing,MA,Manager,Male,Hispanic,Widowed,Fully Meets,3
1515,2018-09-26,,Active,1997-04-18,,Production Technician II,Catherine Durham,SVG,Active,Full-Time,Zone B,Part-Time,Active,Production       ,General - Con,MA,Laborer,Female,Other,Married,Fully Meets,3
1516,2022-10-16,,Active,1943-06-05,,Production Technician II,Travis Smith,TNS,Active,Contract,Zone B,Full-Time,Active,Production       ,General - Eng,MA,Manager,Male,Hispanic,Widowed,Fully Meets,3
1517,2021-12-02,2022-04-25,144 days 00:00:00,1986-03-05,36,Production Technician II,Deborah Clark,WBL,Active,Full-Time,Zone C,Part-Time,Involuntary,Production       ,Splicing,MA,Splicer,Male,White,Married,Fully Meets,3
1518,2019-03-07,2023-03-06,1460 days 00:00:00,1975-11-26,47,Production Technician II,Tonya Lewis,BPC,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Production       ,Fielders,MA,Engineer,Male,White,Divorced,Fully Meets,3
1519,2023-05-02,2023-07-26,85 days 00:00:00,1971-04-17,52,Production Technician I,Albert Wilson,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,Production       ,Project Management - Con,MA,Supervisor,Female,Asian,Single,Fully Meets,3
1520,2020-08-24,2023-02-26,916 days 00:00:00,1976-07-04,46,Production Technician I,Timothy Anthony,CCDR,Active,Full-Time,Zone A,Full-Time,Involuntary,Production       ,Sales & Marketing,MA,Vp,Female,White,Divorced,Fully Meets,3
1521,2020-12-08,2021-09-07,273 days 00:00:00,1990-04-15,31,Production Technician I,Jackie Poole,SVG,Active,Contract,Zone B,Temporary,Voluntary,Production       ,Wireline Construction,MA,Groundman,Male,Black,Single,Needs Improvement,3
1522,2021-02-15,,Active,1943-08-24,,Production Technician I,Dr. Daisy James,EW,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Operator,Male,Hispanic,Married,Fully Meets,3
1523,2020-09-15,2023-06-24,1012 days 00:00:00,1971-05-30,52,Production Technician I,Amber Gutierrez,MSC,Active,Contract,Zone B,Full-Time,Involuntary,Production       ,People Services,MA,Director,Male,Other,Married,Fully Meets,3
1524,2023-03-16,,Active,1975-05-13,,Production Technician I,Johnny Simpson,TNS,Active,Full-Time,Zone A,Temporary,Active,Production       ,Engineers,MA,Engineer,Female,Other,Single,Fully Meets,3
1525,2021-11-14,2022-10-07,327 days 00:00:00,1947-04-14,75,Production Technician I,Ashley Padilla,BPC,Active,Full-Time,Zone B,Temporary,Involuntary,Production       ,General - Con,MA,Laborer,Female,Asian,Widowed,Needs Improvement,3
1526,2021-04-23,,Active,1987-04-04,,Production Technician I,Seth Parks,CCDR,Active,Contract,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Foreman,Female,Other,Divorced,Fully Meets,3
1527,2022-06-05,2022-08-26,82 days 00:00:00,1980-03-13,42,Production Technician I,Timothy Robbins,EW,Active,Part-Time,Zone A,Full-Time,Voluntary,Production       ,Engineers,MA,Engineer,Female,Asian,Widowed,Fully Meets,3
1528,2022-11-19,,Active,1953-11-27,,Production Technician I,Troy Moore,MSC,Active,Part-Time,Zone A,Part-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Asian,Widowed,Fully Meets,3
1529,2023-04-14,,Active,1974-07-27,,Production Technician I,Dale Morgan,NEL,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Hispanic,Married,Fully Meets,3
1530,2022-12-13,,Active,2000-02-02,,Production Technician I,Melissa Carlson,PL,Active,Contract,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Top Hand,Female,Other,Single,Fully Meets,3
1531,2023-03-11,2023-04-09,29 days 00:00:00,1985-09-05,37,Production Technician I,Paula Flynn,PYZ,Future Start,Part-Time,Zone A,Full-Time,Voluntary,Production       ,Aerial,MA,Lineman,Female,Asian,Widowed,Fully Meets,3
1532,2019-11-22,2020-02-18,88 days 00:00:00,1944-03-10,75,Production Technician I,Kendra Huerta,SVG,Leave of Absence,Part-Time,Zone B,Full-Time,Retirement,Production       ,General - Con,MA,Technician,Female,Asian,Divorced,Fully Meets,3
1533,2021-03-13,2021-11-19,251 days 00:00:00,1990-08-21,31,Production Technician I,Larry Miller,TNS,Leave of Absence,Contract,Zone C,Full-Time,Resignation,Production       ,Aerial,MA,Technician,Female,Black,Widowed,Fully Meets,3
1534,2022-02-27,,Active,1964-11-10,,Production Technician II,Timothy Jennings,CCDR,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,MA,Operator,Male,White,Married,Fully Meets,3
1535,2021-05-08,,Active,2000-11-11,,Production Technician II,Mary Stokes,SVG,Active,Contract,Zone B,Part-Time,Active,Production       ,General - Con,MA,Foreman,Female,Black,Widowed,Fully Meets,3
1536,2022-12-27,,Active,1955-12-19,,Production Technician II,Samuel Donovan,EW,Active,Contract,Zone C,Part-Time,Active,Production       ,General - Con,MA,Locator,Female,Asian,Single,Fully Meets,3
1537,2020-08-16,,Active,1950-01-12,,Production Technician II,Eddie Herrera,MSC,Active,Contract,Zone B,Full-Time,Active,Production       ,Project Management - Con,MA,Vp,Male,Hispanic,Divorced,Fully Meets,3
1538,2023-01-20,,Active,2001-01-18,,Production Technician II,Michael Reed,TNS,Active,Contract,Zone B,Full-Time,Active,Production       ,Splicing,MA,Splicer,Male,White,Widowed,Fully Meets,3
1539,2020-12-28,2021-10-01,277 days 00:00:00,1961-03-02,60,Production Technician II,Luke Bright,PYZ,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,Production       ,Project Management - Con,MA,Laborer,Male,Hispanic,Widowed,Fully Meets,3
1540,2021-02-18,,Active,1967-02-19,,Production Technician I,Bonnie Myers,BPC,Active,Contract,Zone C,Temporary,Active,Production       ,Technology / It,MA,Cio,Female,Black,Widowed,Fully Meets,3
1541,2021-01-16,,Active,1972-12-13,,Production Technician I,Pamela Guzman,CCDR,Active,Part-Time,Zone C,Full-Time,Active,Production       ,General - Sga,MA,Assistant,Female,Black,Widowed,Fully Meets,3
1542,2022-04-07,,Active,1992-12-11,,Production Technician I,Brittany Sanchez,SVG,Active,Full-Time,Zone A,Temporary,Active,Production       ,Splicing,MA,Construction Manager,Male,White,Married,Fully Meets,3
1543,2019-07-11,2021-05-04,663 days 00:00:00,1961-07-16,59,Production Technician I,Crystal Nelson,EW,Active,Part-Time,Zone A,Part-Time,Involuntary,Production       ,Field Operations,MA,Laborer,Male,Black,Married,Fully Meets,3
1544,2020-08-09,2022-11-06,819 days 00:00:00,1994-05-18,28,Production Technician I,Jenna Martin,MSC,Active,Part-Time,Zone C,Temporary,Retirement,Production       ,General - Eng,MA,Technician,Female,Other,Married,Fully Meets,3
1545,2018-09-20,,Active,1957-05-08,,Production Technician I,Lacey Andrews,TNS,Active,Contract,Zone A,Part-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Hispanic,Married,Fully Meets,3
1546,2020-01-21,2021-05-19,484 days 00:00:00,1952-08-13,68,Production Technician I,Michelle Miller,PYZ,Active,Part-Time,Zone B,Part-Time,Voluntary,Production       ,Splicing,MA,Construction Manager,Female,Hispanic,Widowed,Fully Meets,3
1547,2022-02-17,2023-02-14,362 days 00:00:00,1993-12-25,29,Production Technician I,Charles Massey,WBL,Active,Contract,Zone B,Temporary,Retirement,Production       ,Technology / It,MA,Intern,Female,Hispanic,Widowed,Fully Meets,3
1548,2019-06-11,,Active,1964-08-01,,Production Technician I,Karen Marquez MD,NEL,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Engineers,MA,Engineer,Male,Asian,Widowed,Needs Improvement,3
1549,2022-05-05,,Active,1993-01-16,,Production Technician I,Valerie Gregory,PL,Active,Part-Time,Zone C,Full-Time,Active,Production       ,Executive,MA,Executive,Female,Other,Married,Fully Meets,3
1550,2018-09-19,2020-08-12,693 days 00:00:00,1961-08-15,59,Production Technician I,David Bullock,BPC,Active,Full-Time,Zone A,Temporary,Retirement,Production       ,Field Operations,MA,Technician,Female,Black,Widowed,Fully Meets,3
1551,2021-06-01,2023-06-19,748 days 00:00:00,1976-09-16,46,Production Technician I,Matthew Mcdaniel,CCDR,Future Start,Contract,Zone B,Full-Time,Resignation,Production       ,Engineers,MA,Project Manager,Female,Black,Divorced,Fully Meets,3
1552,2023-07-05,2023-07-11,6 days 00:00:00,1953-04-03,70,Production Technician I,Cory Edwards,SVG,Future Start,Part-Time,Zone C,Part-Time,Voluntary,Production       ,Wireline Construction,MA,Laborer,Female,Asian,Widowed,Fully Meets,3
1553,2022-12-17,,Active,1960-10-04,,Production Technician I,Kelly Reyes,EW,Active,Part-Time,Zone C,Part-Time,Active,Production       ,Field Operations,MA,Technician,Female,Other,Single,Fully Meets,3
1554,2021-07-06,2022-09-15,436 days 00:00:00,1951-07-13,71,Production Technician I,Dustin Alvarado,MSC,Leave of Absence,Full-Time,Zone B,Part-Time,Voluntary,Production       ,Technology / It,MA,Project Manager,Male,White,Widowed,Fully Meets,3
1555,2019-03-27,,Active,1966-04-26,,Production Technician II,Kenneth Reeves,PL,Active,Part-Time,Zone A,Part-Time,Active,Production       ,Field Operations,MA,Technician,Female,Hispanic,Divorced,Fully Meets,3
1556,2023-05-08,,Active,1993-02-11,,Production Technician II,Juan Spencer,PYZ,Active,Full-Time,Zone B,Temporary,Active,Production       ,Project Management - Con,MA,Manager,Female,Asian,Widowed,Fully Meets,3
1557,2018-12-12,2020-12-24,743 days 00:00:00,1991-06-16,29,Production Technician II,Melissa Rodriguez,SVG,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,Production       ,Project Management - Con,MA,Project Manager,Male,Hispanic,Divorced,Fully Meets,3
1558,2020-08-25,,Active,1981-02-24,,Production Technician II,Andrew Johnson,TNS,Active,Part-Time,Zone A,Temporary,Active,Production       ,Field Operations,MA,Project Manager,Male,Black,Married,Fully Meets,3
